order_id,product_id,quantity,unit_price
O02672,P0138,17.0,71300.0
O02672,P0095,2.0,218700.0
O02673,P0133,7.0,185700.0
O02673,P0117,46.0,396700.0
O02674,P0033,37.0,383300.0
O02674,P0045,49.0,75400.0
O02675,P0130,33.0,319000.0
O02675,P0042,,189100.0
O02676,P0075,9.0,423600.0
O02676,P0079,40.0,392200.0
O02677,P0125,8.0,177000.0
O02677,P0135,11.0,404600.0
O02678,P0148,9.0,
O02678,P0023,41.0,145700.0
O02678,P0081,29.0,464700.0
O02679,P0050,5.0,381100.0
O02679,P0038,45.0,
O02679,P0104,,193700.0
O02680,P0001,,433000.0
O02680,P0084,14.0,20300.0
O02681,P0098,5.0,408500.0
O02681,P0139,39.0,355600.0
O02682,P0016,45.0,251700.0
O02682,P0051,2.0,496200.0
O02683,P0024,46.0,296200.0
O02683,P0033,,438500.0
O02684,P0131,9.0,353700.0
O02684,P0041,26.0,455900.0
O02684,P0026,23.0,248700.0
O02685,P0067,46.0,57800.0
O02685,P0053,34.0,134400.0
O02686,P0002,10.0,301200.0
O02686,P0139,,408200.0
O02687,P0043,6.0,61500.0
O02687,P0024,,255100.0
O02688,P0003,44.0,540600.0
O02688,P0074,16.0,133800.0
O02689,P0060,,278400.0
O02689,P0065,40.0,372400.0
O02689,P0020,34.0,265200.0
O02690,P0064,49.0,97200.0
O02690,P0114,26.0,208500.0
O02691,P0124,20.0,213300.0
O02691,P0135,7.0,326100.0
O02692,P0057,47.0,25800.0
O02692,P0025,34.0,12400.0
O02692,P0085,22.0,237400.0
O02693,P0033,34.0,478500.0
O02693,P0068,6.0,23000.0
O02694,P0140,44.0,127100.0
O02694,P0047,9.0,199900.0
O02695,P0104,41.0,213900.0
O02695,P0022,46.0,214300.0
O02696,P0013,31.0,110800.0
O02696,P0017,27.0,307100.0
O02697,P0028,31.0,271800.0
O02697,P0115,22.0,156000.0
O02698,P0139,37.0,349800.0
O02698,P0020,2.0,250500.0
O02699,P0038,34.0,258200.0
O02699,P0003,25.0,474500.0
O02700,P0106,21.0,420500.0
O02700,P0041,18.0,471000.0
O02701,P0111,,48400.0
O02701,P0012,,405400.0
O02702,P0070,16.0,269700.0
O02702,P0012,13.0,360100.0
O02703,P0011,43.0,47300.0
O02703,P0042,12.0,209600.0
O02704,P0099,48.0,157400.0
O02704,P0037,35.0,230200.0
O02705,P0047,9.0,195600.0
O02705,P0075,32.0,376900.0
O02706,P0014,25.0,300400.0
O02706,P0040,48.0,15300.0
O02706,P0029,,
O02707,P0116,15.0,
O02707,P0040,20.0,18200.0
O02707,P0149,,71900.0
O02708,P0068,24.0,30600.0
O02708,P0010,18.0,220000.0
O02709,P0042,8.0,174000.0
O02709,P0113,41.0,368400.0
O02710,P0067,36.0,47000.0
O02710,P0118,13.0,
O02711,P0105,38.0,90200.0
O02711,P0084,5.0,25900.0
O02711,P0031,3.0,70000.0
O02712,P0143,50.0,224000.0
O02712,P0017,41.0,320700.0
O02713,P0022,2.0,233100.0
O02713,P0045,48.0,77900.0
O02714,P0103,10.0,269800.0
O02714,P0038,45.0,277100.0
O02715,P0095,31.0,211300.0
O02715,P0072,,196600.0
O02716,P0111,,36100.0
O02716,P0042,35.0,195600.0
O02717,P0029,20.0,427600.0
O02717,P0126,48.0,216100.0
O02718,P0017,19.0,326400.0
O02718,P0063,11.0,224300.0
O02719,P0084,9.0,25800.0
O02719,P0032,29.0,356300.0
O02720,P0016,20.0,
O02720,P0004,46.0,338400.0
O02721,P0042,-42.0,202100.0
O02721,P0059,3.0,448900.0
O02721,P0019,10.0,117200.0
O02722,P0027,45.0,513200.0
O02722,P0138,8.0,70200.0
O02723,P0071,47.0,416100.0
O02723,P0078,23.0,408900.0
O02724,P0120,9.0,145400.0
O02724,P0131,,348900.0
O02725,P0039,6.0,296200.0
O02725,P0083,41.0,34500.0
O02725,P0048,10.0,492200.0
O02726,P0063,40.0,236900.0
O02726,P0008,28.0,260000.0
O02727,P0051,38.0,378500.0
O02727,P0134,6.0,387200.0
O02728,P0042,8.0,198000.0
O02728,P0076,4.0,39600.0
O02729,P0038,1.0,303900.0
O02729,P0065,,388200.0
O02730,P0121,6.0,13700.0
O02730,P0004,2.0,369500.0
O02731,P0039,18.0,355100.0
O02731,P0100,22.0,71000.0
O02732,P0118,33.0,345400.0
O02732,P0003,29.0,
O02733,P0109,,415800.0
O02733,P0039,48.0,316700.0
O02734,P0091,28.0,173700.0
O02734,P0035,40.0,318100.0
O02734,P0040,7.0,15400.0
O02735,P0062,6.0,111700.0
O02735,P0079,,428500.0
O02736,P0006,36.0,273000.0
O02736,P0107,1.0,401700.0
O02737,P0132,46.0,367500.0
O02737,P0038,33.0,254000.0
O02737,P0138,12.0,61400.0
O02738,P0116,48.0,388500.0
O02738,P0065,48.0,332200.0
O02739,P0067,13.0,53900.0
O02739,P0015,41.0,441300.0
O02740,P0069,32.0,204800.0
O02740,P0047,16.0,233700.0
O02741,P0037,20.0,209800.0
O02741,P0116,17.0,384600.0
O02741,P0096,50.0,142400.0
O02742,P0148,,258100.0
O02742,P0029,,395000.0
O02742,P0006,36.0,321700.0
O02743,P0097,43.0,94000.0
O02743,P0141,20.0,42900.0
O02744,P0105,7.0,
O02744,P0080,11.0,382400.0
O02745,P0112,6.0,415700.0
O02745,P0091,41.0,
O02746,P0047,41.0,211000.0
O02746,P0041,13.0,425000.0
O02747,P0042,50.0,184000.0
O02747,P0085,9.0,238400.0
O02748,P0074,25.0,104100.0
O02748,P0094,31.0,34200.0
O02749,P0097,30.0,106800.0
O02749,P0020,47.0,218300.0
O02750,P0012,-22.0,403100.0
O02750,P0124,21.0,252400.0
O02751,P0044,25.0,92000.0
O02751,P0072,14.0,218600.0
O02751,P0055,4.0,462100.0
O02752,P0122,,386500.0
O02752,P0030,32.0,197900.0
O02753,P0029,34.0,453000.0
O02753,P0090,3.0,407600.0
O02753,P0052,42.0,438100.0
O02754,P0115,14.0,167600.0
O02754,P0074,9.0,106300.0
O02755,P0127,24.0,129300.0
O02755,P0117,3.0,374700.0
O02756,P0066,26.0,326100.0
O02756,P0018,18.0,181000.0
O02757,P0001,13.0,360300.0
O02757,P0025,19.0,11500.0
O02758,P0091,5.0,156500.0
O02758,P0148,26.0,294700.0
O02759,P0068,3.0,27100.0
O02759,P0022,23.0,224500.0
O02760,P0060,1.0,217700.0
O02760,P0087,38.0,190500.0
O02761,P0073,26.0,62700.0
O02761,P0093,34.0,187600.0
O02762,P0133,44.0,206300.0
O02762,P0108,-28.0,339500.0
O02763,P0092,12.0,375000.0
O02763,P0069,8.0,177500.0
O02764,P0058,39.0,
O02764,P0033,47.0,484300.0
O02765,P0126,5.0,173000.0
O02765,P0087,31.0,193500.0
O02766,P0105,17.0,101100.0
O02766,P0134,24.0,422700.0
O02767,P0143,18.0,241500.0
O02767,P0084,48.0,20300.0
O02768,P0069,16.0,172400.0
O02768,P0062,17.0,100000.0
O02769,P0139,17.0,408100.0
O02769,P0143,45.0,196200.0
O02770,P0045,,82900.0
O02770,P0053,48.0,124400.0
O02771,P0084,1.0,25000.0
O02771,P0040,49.0,19000.0
O02772,P0017,49.0,321100.0
O02772,P0098,3.0,
O02773,P0063,25.0,209300.0
O02773,P0094,,34700.0
O02774,P0056,18.0,322900.0
O02774,P0121,46.0,13100.0
O02775,P0061,28.0,400500.0
O02775,P0038,18.0,331400.0
O02775,P0145,46.0,132900.0
O02776,P0140,35.0,110700.0
O02776,P0133,43.0,179800.0
O02777,P0001,31.0,435800.0
O02777,P0063,28.0,241100.0
O02777,P0083,12.0,40800.0
O02778,P0015,11.0,379400.0
O02778,P0089,5.0,329000.0
O02779,P0073,10.0,68200.0
O02779,P0060,-20.0,217800.0
O02780,P0002,16.0,353100.0
O02780,P0052,42.0,535600.0
O02780,P0109,13.0,485100.0
O02781,P0138,35.0,74100.0
O02781,P0125,26.0,191800.0
O02782,P0060,42.0,265300.0
O02782,P0113,24.0,339400.0
O02782,P0130,23.0,290100.0
O02783,P0146,24.0,345700.0
O02783,P0005,46.0,423000.0
O02784,P0128,30.0,90600.0
O02784,P0100,,78300.0
O02785,P0057,40.0,25700.0
O02785,P0149,17.0,96800.0
O02786,P0122,10.0,406200.0
O02786,P0009,43.0,317700.0
O02787,P0083,33.0,40500.0
O02787,P0141,38.0,46200.0
O02788,P0040,46.0,17600.0
O02788,P0014,18.0,260800.0
O02789,P0017,35.0,316700.0
O02789,P0042,8.0,192200.0
O02790,P0107,48.0,459500.0
O02790,P0066,23.0,299600.0
O02791,P0147,4.0,206900.0
O02791,P0064,23.0,117900.0
O02792,P0078,1.0,441100.0
O02792,P0047,13.0,242700.0
O02793,P0047,5.0,208700.0
O02793,P0088,9.0,52000.0
O02794,P0113,15.0,402700.0
O02794,P0098,-40.0,477000.0
O02795,P0039,40.0,366000.0
O02795,P0063,17.0,200500.0
O02796,P0129,41.0,111900.0
O02796,P0082,48.0,265800.0
O02796,P0040,38.0,18700.0
O02797,P0023,8.0,154700.0
O02797,P0062,20.0,120600.0
O02798,P0137,45.0,431900.0
O02798,P0073,10.0,52400.0
O02799,P0053,8.0,101600.0
O02799,P0131,10.0,352000.0
O02800,P0132,14.0,439100.0
O02800,P0077,29.0,76500.0
O02801,P0062,31.0,103400.0
O02801,P0135,46.0,323300.0
O02802,P0093,24.0,150100.0
O02802,P0030,47.0,157900.0
O02803,P0008,1.0,243000.0
O02803,P0060,12.0,270000.0
O02804,P0079,22.0,374000.0
O02804,P0047,30.0,253500.0
O02805,P0113,30.0,361300.0
O02805,P0134,13.0,422000.0
O02806,P0111,7.0,42600.0
O02806,P0124,16.0,272400.0
O02806,P0067,10.0,51100.0
O02807,P0127,39.0,151700.0
O02807,P0011,46.0,53600.0
O02808,P0078,36.0,435900.0
O02808,P0002,47.0,342300.0
O02809,P0022,7.0,232900.0
O02809,P0124,21.0,225400.0
O02810,P0135,41.0,368600.0
O02810,P0120,38.0,181300.0
O02811,P0082,4.0,256000.0
O02811,P0001,49.0,390500.0
O02812,P0081,28.0,352800.0
O02812,P0073,35.0,59900.0
O02813,P0134,34.0,439100.0
O02813,P0044,43.0,94100.0
O02814,P0131,5.0,305000.0
O02814,P0056,32.0,371000.0
O02815,P0138,29.0,69900.0
O02815,P0144,18.0,33000.0
O02816,P0090,23.0,361100.0
O02816,P0052,2.0,500100.0
O02816,P0018,,180000.0
O02817,P0068,16.0,27900.0
O02817,P0118,45.0,357200.0
O02818,P0037,4.0,219600.0
O02818,P0007,32.0,414100.0
O02819,P0042,16.0,190200.0
O02819,P0147,38.0,238400.0
O02820,P0016,8.0,
O02820,P0129,16.0,122800.0
O02821,P0113,3.0,404200.0
O02821,P0080,24.0,491200.0
O02822,P0080,3.0,460000.0
O02822,P0026,39.0,260400.0
O02822,P0023,45.0,179200.0
O02823,P0093,38.0,144900.0
O02823,P0083,39.0,38600.0
O02824,P0050,20.0,404000.0
O02824,P0080,40.0,418700.0
O02824,P0137,14.0,430300.0
O02825,P0021,18.0,28500.0
O02825,P0097,5.0,
O02826,P0022,45.0,207900.0
O02826,P0097,44.0,
O02827,P0047,32.0,198300.0
O02827,P0068,9.0,30700.0
O02827,P0092,27.0,325500.0
O02828,P0060,32.0,278700.0
O02828,P0131,34.0,297300.0
O02829,P0021,15.0,33200.0
O02829,P0122,21.0,362800.0
O02830,P0035,10.0,311700.0
O02830,P0065,32.0,314500.0
O02831,P0130,7.0,361700.0
O02831,P0012,19.0,456900.0
O02831,P0105,46.0,114000.0
O02832,P0088,50.0,55500.0
O02832,P0103,24.0,286900.0
O02833,P0020,3.0,247800.0
O02833,P0102,50.0,198800.0
O02834,P0030,47.0,188900.0
O02834,P0009,39.0,334700.0
O02835,P0132,,403700.0
O02835,P0130,9.0,310800.0
O02835,P0100,41.0,61900.0
O02836,P0018,7.0,170300.0
O02836,P0104,33.0,180700.0
O02837,P0096,42.0,153900.0
O02837,P0150,5.0,
O02838,P0095,6.0,274100.0
O02838,P0096,21.0,139500.0
O02839,P0121,23.0,13200.0
O02839,P0007,38.0,
O02840,P0095,45.0,247100.0
O02840,P0069,39.0,173500.0
O02841,P0081,18.0,403900.0
O02841,P0141,10.0,51400.0
O02842,P0118,48.0,420700.0
O02842,P0077,9.0,76100.0
O02842,P0096,,139800.0
O02843,P0106,41.0,527600.0
O02843,P0104,45.0,186000.0
O02844,P0052,10.0,499000.0
O02844,P0044,,92300.0
O02845,P0007,26.0,331100.0
O02845,P0037,9.0,242600.0
O02845,P0129,29.0,115600.0
O02846,P0026,46.0,259400.0
O02846,P0055,18.0,522000.0
O02847,P0080,14.0,448900.0
O02847,P0132,24.0,366300.0
O02847,P0062,19.0,
O02848,P0125,22.0,162400.0
O02848,P0084,25.0,19800.0
O02848,P0039,29.0,317600.0
O02849,P0050,22.0,408800.0
O02849,P0028,7.0,285800.0
O02850,P0047,1.0,226500.0
O02850,P0011,37.0,51900.0
O02851,P0104,11.0,201600.0
O02851,P0096,49.0,156000.0
O02852,P0075,23.0,477700.0
O02852,P0042,11.0,209100.0
O02852,P0107,38.0,432500.0
O02853,P0062,,109700.0
O02853,P0089,5.0,328900.0
O02853,P0114,42.0,248100.0
O02854,P0143,23.0,246000.0
O02854,P0077,16.0,72400.0
O02855,P0126,1.0,201800.0
O02855,P0013,2.0,92800.0
O02855,P0109,,432600.0
O02856,P0110,49.0,290400.0
O02856,P0023,39.0,141200.0
O02857,P0019,27.0,136700.0
O02857,P0025,48.0,11800.0
O02858,P0127,36.0,151800.0
O02858,P0070,44.0,258900.0
O02859,P0072,43.0,182800.0
O02859,P0150,45.0,17700.0
O02859,P0137,39.0,
O02860,P0103,35.0,286800.0
O02860,P0123,31.0,246500.0
O02860,P0003,,483800.0
O02861,P0131,11.0,279300.0
O02861,P0039,10.0,313800.0
O02862,P0140,1.0,118900.0
O02862,P0080,45.0,455400.0
O02863,P0045,25.0,65100.0
O02863,P0064,35.0,120700.0
O02864,P0103,12.0,303800.0
O02864,P0001,11.0,352900.0
O02865,P0070,34.0,277300.0
O02865,P0094,30.0,34900.0
O02865,P0046,-40.0,392000.0
O02866,P0120,41.0,165300.0
O02866,P0122,-40.0,336000.0
O02867,P0082,9.0,285500.0
O02867,P0118,41.0,430100.0
O02867,P0022,32.0,188100.0
O02868,P0093,,188800.0
O02868,P0138,36.0,68100.0
O02869,P0041,39.0,487600.0
O02869,P0085,9.0,240500.0
O02870,P0125,,191700.0
O02870,P0044,41.0,73700.0
O02871,P0021,50.0,27500.0
O02871,P0054,24.0,385900.0
O02872,P0092,2.0,336000.0
O02872,P0087,49.0,181400.0
O02873,P0093,46.0,165100.0
O02873,P0078,23.0,464600.0
O02874,P0073,1.0,54100.0
O02874,P0127,45.0,115200.0
O02874,P0058,31.0,397200.0
O02875,P0022,31.0,
O02875,P0089,13.0,314400.0
O02876,P0075,3.0,423500.0
O02876,P0052,20.0,524300.0
O02877,P0050,25.0,431700.0
O02877,P0078,21.0,502000.0
O02877,P0114,10.0,243300.0
O02878,P0113,31.0,
O02878,P0070,15.0,276000.0
O02879,P0127,,141900.0
O02879,P0081,31.0,466500.0
O02880,P0097,11.0,83900.0
O02880,P0018,3.0,179400.0
O02881,P0114,39.0,203800.0
O02881,P0145,13.0,101500.0
O02882,P0136,22.0,277100.0
O02882,P0108,1.0,334600.0
O02883,P0117,32.0,448500.0
O02883,P0055,5.0,437800.0
O02884,P0064,34.0,113900.0
O02884,P0135,45.0,383100.0
O02885,P0146,35.0,412600.0
O02885,P0126,28.0,218600.0
O02886,P0106,35.0,539900.0
O02886,P0081,42.0,417800.0
O02887,P0101,48.0,75900.0
O02887,P0013,33.0,112500.0
O02888,P0075,8.0,480200.0
O02888,P0051,35.0,393100.0
O02888,P0072,14.0,200800.0
O02889,P0081,24.0,444900.0
O02889,P0035,37.0,359800.0
O02890,P0109,15.0,382900.0
O02890,P0007,44.0,368100.0
O02891,P0077,19.0,
O02891,P0011,43.0,57600.0
O02891,P0069,32.0,164200.0
O02892,P0050,50.0,387900.0
O02892,P0022,7.0,233900.0
O02893,P0105,42.0,106300.0
O02893,P0046,38.0,448700.0
O02894,P0103,5.0,329400.0
O02894,P0115,24.0,128800.0
O02895,P0150,,15000.0
O02895,P0124,,253500.0
O02896,P0060,34.0,269200.0
O02896,P0086,11.0,146400.0
O02897,P0119,18.0,78600.0
O02897,P0104,35.0,213900.0
O02898,P0085,,232600.0
O02898,P0010,49.0,211000.0
O02899,P0031,48.0,78000.0
O02899,P0071,28.0,422700.0
O02900,P0022,9.0,225600.0
O02900,P0120,4.0,183300.0
O02901,P0137,37.0,450900.0
O02901,P0052,31.0,517200.0
O02902,P0110,35.0,347100.0
O02902,P0047,4.0,
O02902,P0004,18.0,298900.0
O02903,P0076,9.0,39700.0
O02903,P0111,44.0,41200.0
O02904,P0111,29.0,43000.0
O02904,P0083,30.0,36500.0
O02905,P0038,46.0,
O02905,P0103,34.0,300100.0
O02905,P0066,20.0,313100.0
O02906,P0014,8.0,296300.0
O02906,P0050,38.0,360500.0
O02907,P0058,34.0,451900.0
O02907,P0099,28.0,174200.0
O02908,P0130,38.0,296300.0
O02908,P0114,,229900.0
O02908,P0030,34.0,154700.0
O02909,P0001,45.0,372200.0
O02909,P0051,49.0,485100.0
O02910,P0051,37.0,448800.0
O02910,P0111,13.0,46900.0
O02910,P0130,22.0,348100.0
O02911,P0118,2.0,415300.0
O02911,P0003,21.0,480100.0
O02912,P0123,25.0,209300.0
O02912,P0145,34.0,105700.0
O02913,P0060,42.0,216000.0
O02913,P0088,23.0,61500.0
O02914,P0095,25.0,236300.0
O02914,P0025,21.0,11700.0
O02915,P0065,23.0,
O02915,P0139,38.0,402300.0
O02916,P0074,39.0,107100.0
O02916,P0134,48.0,381500.0
O02917,P0021,,36700.0
O02917,P0024,8.0,305500.0
O02917,P0121,26.0,14500.0
O02918,P0054,36.0,381400.0
O02918,P0010,32.0,223700.0
O02919,P0108,41.0,397300.0
O02919,P0079,47.0,478200.0
O02920,P0089,26.0,382400.0
O02920,P0037,27.0,211100.0
O02920,P0057,14.0,23600.0
O02921,P0062,13.0,100000.0
O02921,P0078,47.0,404600.0
O02921,P0126,42.0,183700.0
O02922,P0053,48.0,121100.0
O02922,P0072,,208200.0
O02922,P0069,1.0,178700.0
O02923,P0046,48.0,478200.0
O02923,P0139,40.0,411900.0
O02924,P0148,7.0,255600.0
O02924,P0011,42.0,48100.0
O02925,P0009,49.0,328800.0
O02925,P0098,,441500.0
O02926,P0068,1.0,23600.0
O02926,P0094,34.0,35100.0
O02927,P0129,8.0,125300.0
O02927,P0073,3.0,63000.0
O02927,P0079,3.0,414000.0
O02928,P0011,5.0,46900.0
O02928,P0142,13.0,163200.0
O02929,P0062,11.0,109700.0
O02929,P0039,23.0,295200.0
O02929,P0064,50.0,100800.0
O02930,P0092,23.0,324700.0
O02930,P0083,30.0,40800.0
O02931,P0119,39.0,94600.0
O02931,P0032,19.0,337600.0
O02932,P0137,31.0,497700.0
O02932,P0041,6.0,542300.0
O02932,P0082,14.0,263000.0
O02933,P0098,48.0,461200.0
O02933,P0050,,321300.0
O02934,P0017,8.0,
O02934,P0091,31.0,154500.0
O02935,P0060,8.0,240300.0
O02935,P0140,,124800.0
O02935,P0109,1.0,447300.0
O02936,P0120,48.0,173600.0
O02936,P0140,27.0,119700.0
O02937,P0115,17.0,137100.0
O02937,P0046,29.0,410900.0
O02938,P0001,26.0,373400.0
O02938,P0029,,391500.0
O02938,P0033,20.0,489300.0
O02939,P0115,34.0,140500.0
O02939,P0126,19.0,163700.0
O02940,P0052,24.0,501300.0
O02940,P0074,28.0,107100.0
O02941,P0118,49.0,380000.0
O02941,P0057,37.0,26500.0
O02942,P0046,5.0,442800.0
O02942,P0048,50.0,379500.0
O02943,P0010,16.0,188000.0
O02943,P0123,41.0,230200.0
O02944,P0014,19.0,317000.0
O02944,P0061,1.0,395300.0
O02945,P0044,46.0,81500.0
O02945,P0035,48.0,328500.0
O02946,P0107,44.0,513800.0
O02946,P0083,19.0,32800.0
O02947,P0065,26.0,
O02947,P0020,,208500.0
O02948,P0134,29.0,433500.0
O02948,P0150,5.0,16200.0
O02949,P0101,23.0,74900.0
O02949,P0046,22.0,380100.0
O02950,P0103,,274400.0
O02950,P0116,34.0,385200.0
O02951,P0077,8.0,78600.0
O02951,P0125,48.0,160900.0
O02952,P0120,33.0,165500.0
O02952,P0101,22.0,73200.0
O02953,P0052,15.0,539300.0
O02953,P0041,27.0,436500.0
O02954,P0037,8.0,216400.0
O02954,P0150,37.0,15900.0
O02955,P0039,1.0,
O02955,P0005,25.0,471000.0
O02956,P0113,43.0,350300.0
O02956,P0024,49.0,310300.0
O02957,P0086,1.0,136500.0
O02957,P0138,40.0,75500.0
O02958,P0096,40.0,179500.0
O02958,P0114,,253800.0
O02959,P0045,46.0,62900.0
O02959,P0130,35.0,332500.0
O02960,P0026,17.0,206600.0
O02960,P0112,27.0,343800.0
O02961,P0013,9.0,89400.0
O02961,P0126,9.0,201000.0
O02962,P0048,43.0,435100.0
O02962,P0104,29.0,174900.0
O02963,P0108,6.0,342300.0
O02963,P0089,46.0,307700.0
O02964,P0001,33.0,417100.0
O02964,P0099,5.0,188400.0
O02964,P0034,1.0,277900.0
O02965,P0041,41.0,539800.0
O02965,P0018,6.0,201200.0
O02966,P0066,20.0,348400.0
O02966,P0087,25.0,209600.0
O02967,P0080,10.0,454300.0
O02967,P0086,,128300.0
O02968,P0108,10.0,
O02968,P0015,43.0,340100.0
O02969,P0060,41.0,279800.0
O02969,P0018,7.0,152700.0
O02969,P0082,28.0,280100.0
O02970,P0059,5.0,385900.0
O02970,P0090,-3.0,444500.0
O02971,P0112,50.0,417900.0
O02971,P0017,43.0,346800.0
O02972,P0001,24.0,358200.0
O02972,P0044,17.0,92400.0
O02973,P0033,5.0,461100.0
O02973,P0049,23.0,124800.0
O02973,P0115,32.0,149000.0
O02974,P0130,20.0,352400.0
O02974,P0051,42.0,440800.0
O02975,P0108,11.0,352200.0
O02975,P0099,27.0,174200.0
O02976,P0136,4.0,361300.0
O02976,P0013,30.0,95600.0
O02977,P0089,2.0,339800.0
O02977,P0044,45.0,
O02977,P0067,21.0,55100.0
O02978,P0136,34.0,273400.0
O02978,P0018,9.0,162300.0
O02979,P0065,15.0,340000.0
O02979,P0105,48.0,110500.0
O02980,P0126,17.0,
O02980,P0026,41.0,232000.0
O02981,P0089,34.0,343500.0
O02981,P0009,31.0,389100.0
O02982,P0020,9.0,252400.0
O02982,P0069,17.0,169900.0
O02983,P0042,31.0,180100.0
O02983,P0117,34.0,404900.0
O02984,P0103,29.0,302700.0
O02984,P0042,44.0,198500.0
O02984,P0117,49.0,449700.0
O02985,P0138,29.0,58200.0
O02985,P0048,45.0,394400.0
O02986,P0111,16.0,38700.0
O02986,P0031,19.0,66100.0
O02987,P0101,-1.0,86300.0
O02987,P0081,9.0,397100.0
O02988,P0103,26.0,318300.0
O02988,P0033,20.0,476500.0
O02988,P0135,48.0,337300.0
O02989,P0086,50.0,123800.0
O02989,P0073,19.0,59900.0
O02990,P0024,46.0,253000.0
O02990,P0013,19.0,101700.0
O02991,P0003,11.0,413700.0
O02991,P0049,13.0,121900.0
O02991,P0075,8.0,428100.0
O02992,P0012,14.0,439800.0
O02992,P0044,45.0,
O02993,P0082,45.0,244200.0
O02993,P0031,8.0,76100.0
O02994,P0009,6.0,366400.0
O02994,P0115,7.0,169700.0
O02995,P0130,,337300.0
O02995,P0080,32.0,374200.0
O02996,P0147,16.0,231500.0
O02996,P0005,19.0,414000.0
O02996,P0041,49.0,449400.0
O02997,P0028,,237500.0
O02997,P0109,32.0,431700.0
O02998,P0064,20.0,
O02998,P0150,31.0,18300.0
O02999,P0074,33.0,118900.0
O02999,P0132,14.0,404300.0
O03000,P0091,15.0,139900.0
O03000,P0022,14.0,186500.0
O03001,P0002,38.0,349800.0
O03001,P0018,19.0,165400.0
O03002,P0018,28.0,164900.0
O03002,P0084,15.0,21300.0
O03003,P0085,26.0,262100.0
O03003,P0125,8.0,185900.0
O03004,P0106,14.0,428400.0
O03004,P0052,37.0,
O03005,P0063,49.0,197900.0
O03005,P0118,40.0,376200.0
O03006,P0090,35.0,357000.0
O03006,P0150,,15900.0
O03007,P0017,20.0,301400.0
O03007,P0099,29.0,158200.0
O03007,P0117,21.0,375500.0
O03008,P0064,47.0,105700.0
O03008,P0048,35.0,474000.0
O03009,P0080,2.0,426200.0
O03009,P0102,37.0,203300.0
O03010,P0026,30.0,238500.0
O03010,P0019,28.0,129300.0
O03011,P0078,-39.0,490900.0
O03011,P0058,12.0,434200.0
O03012,P0114,46.0,262500.0
O03012,P0137,33.0,497700.0
O03013,P0032,35.0,319200.0
O03013,P0059,28.0,396000.0
O03014,P0072,3.0,211900.0
O03014,P0014,24.0,294600.0
O03015,P0008,10.0,220600.0
O03015,P0106,3.0,432700.0
O03016,P0112,48.0,386100.0
O03016,P0046,43.0,363200.0
O03017,P0139,15.0,440800.0
O03017,P0096,35.0,143700.0
O03018,P0065,38.0,291500.0
O03018,P0149,8.0,85800.0
O03019,P0127,39.0,139600.0
O03019,P0034,48.0,259200.0
O03020,P0068,2.0,26200.0
O03020,P0012,27.0,455000.0
O03021,P0082,30.0,
O03021,P0104,19.0,196900.0
O03022,P0002,43.0,334200.0
O03022,P0013,44.0,100800.0
O03023,P0036,21.0,77700.0
O03023,P0046,,429400.0
O03024,P0117,2.0,433200.0
O03024,P0098,44.0,499600.0
O03025,P0103,46.0,344500.0
O03025,P0052,50.0,444800.0
O03026,P0139,24.0,441500.0
O03026,P0117,14.0,429700.0
O03027,P0141,,46700.0
O03027,P0113,46.0,367500.0
O03028,P0133,25.0,223900.0
O03028,P0094,36.0,35700.0
O03028,P0082,46.0,278800.0
O03029,P0011,26.0,55100.0
O03029,P0103,46.0,320100.0
O03030,P0030,15.0,192100.0
O03030,P0138,18.0,61700.0
O03031,P0049,13.0,151600.0
O03031,P0020,40.0,221300.0
O03031,P0109,42.0,402900.0
O03032,P0124,35.0,219000.0
O03032,P0081,25.0,446100.0
O03032,P0092,34.0,423600.0
O03033,P0027,37.0,468000.0
O03033,P0089,3.0,363700.0
O03033,P0029,39.0,488700.0
O03034,P0038,45.0,323800.0
O03034,P0049,37.0,133300.0
O03034,P0026,9.0,219900.0
O03035,P0061,9.0,381800.0
O03035,P0082,15.0,235100.0
O03035,P0118,30.0,426800.0
O03036,P0041,8.0,528300.0
O03036,P0012,28.0,385000.0
O03037,P0019,25.0,115800.0
O03037,P0090,10.0,401100.0
O03038,P0068,2.0,24300.0
O03038,P0108,35.0,373300.0
O03039,P0059,34.0,384900.0
O03039,P0129,,115800.0
O03040,P0132,14.0,428800.0
O03040,P0004,20.0,385200.0
O03040,P0120,21.0,189700.0
O03041,P0138,15.0,65600.0
O03041,P0061,2.0,432600.0
O03042,P0094,10.0,34400.0
O03042,P0014,41.0,321600.0
O03042,P0009,11.0,378600.0
O03043,P0147,49.0,219600.0
O03043,P0149,25.0,84600.0
O03044,P0073,6.0,59400.0
O03044,P0003,31.0,448700.0
O03045,P0062,48.0,130700.0
O03045,P0055,13.0,528200.0
O03046,P0123,15.0,260900.0
O03046,P0082,49.0,231000.0
O03046,P0067,27.0,54400.0
O03047,P0120,23.0,180000.0
O03047,P0074,47.0,132700.0
O03047,P0042,3.0,193900.0
O03048,P0044,21.0,80200.0
O03048,P0109,6.0,418200.0
O03049,P0117,-41.0,482600.0
O03049,P0034,24.0,280800.0
O03049,P0019,14.0,138400.0
O03050,P0091,40.0,148500.0
O03050,P0051,35.0,404700.0
O03051,P0145,4.0,125400.0
O03051,P0035,20.0,300900.0
O03052,P0110,14.0,362200.0
O03052,P0084,32.0,22200.0
O03052,P0127,33.0,149000.0
